"","Species","Year","Week","Week.Sum","Year.Sum","fYear","Prop.Year","fSpecies"
"17779","Rudd",2017,23,1,47,"2017",0.0212765957446809,"Rudd"
"17780","Rudd",2017,30,0,47,"2017",0,"Rudd"
"17781","Rudd",2017,17,2,47,"2017",0.0425531914893617,"Rudd"
"17782","Rudd",2017,24,0,47,"2017",0,"Rudd"
"17783","Rudd",2017,31,0,47,"2017",0,"Rudd"
"17784","Rudd",2017,20,12,47,"2017",0.25531914893617,"Rudd"
"17785","Rudd",2017,34,0,47,"2017",0,"Rudd"
"17786","Rudd",2017,27,1,47,"2017",0.0212765957446809,"Rudd"
"17787","Rudd",2017,21,3,47,"2017",0.0638297872340425,"Rudd"
"17788","Rudd",2017,35,0,47,"2017",0,"Rudd"
"17789","Rudd",2017,10,0,47,"2017",0,"Rudd"
"17790","Rudd",2017,16,0,47,"2017",0,"Rudd"
"17791","Rudd",2017,15,1,47,"2017",0.0212765957446809,"Rudd"
"17792","Rudd",2017,19,16,47,"2017",0.340425531914894,"Rudd"
"17793","Rudd",2017,12,0,47,"2017",0,"Rudd"
"17794","Rudd",2017,18,2,47,"2017",0.0425531914893617,"Rudd"
"17795","Rudd",2017,28,0,47,"2017",0,"Rudd"
"17796","Rudd",2017,13,0,47,"2017",0,"Rudd"
"17797","Rudd",2017,14,0,47,"2017",0,"Rudd"
"17798","Rudd",2018,34,0,18,"2018",0,"Rudd"
"17799","Rudd",2018,19,0,18,"2018",0,"Rudd"
"17800","Rudd",2018,16,0,18,"2018",0,"Rudd"
"17801","Rudd",2018,14,1,18,"2018",0.0555555555555556,"Rudd"
"17802","Rudd",2018,35,0,18,"2018",0,"Rudd"
"17803","Rudd",2018,17,13,18,"2018",0.722222222222222,"Rudd"
"17804","Rudd",2018,24,1,18,"2018",0.0555555555555556,"Rudd"
"17805","Rudd",2018,21,0,18,"2018",0,"Rudd"
"17806","Rudd",2018,29,0,18,"2018",0,"Rudd"
"17807","Rudd",2018,30,0,18,"2018",0,"Rudd"
"17808","Rudd",2018,15,0,18,"2018",0,"Rudd"
"17809","Rudd",2018,22,0,18,"2018",0,"Rudd"
"17810","Rudd",2018,13,0,18,"2018",0,"Rudd"
"17811","Rudd",2018,9,0,18,"2018",0,"Rudd"
"17812","Rudd",2018,33,0,18,"2018",0,"Rudd"
"17813","Rudd",2018,28,0,18,"2018",0,"Rudd"
"17814","Rudd",2018,18,2,18,"2018",0.111111111111111,"Rudd"
"17815","Rudd",2018,26,0,18,"2018",0,"Rudd"
"17816","Rudd",2018,27,0,18,"2018",0,"Rudd"
"17817","Rudd",2018,12,0,18,"2018",0,"Rudd"
"17818","Rudd",2018,20,0,18,"2018",0,"Rudd"
"17819","Rudd",2018,32,0,18,"2018",0,"Rudd"
"17820","Rudd",2018,31,0,18,"2018",0,"Rudd"
"17821","Rudd",2018,23,0,18,"2018",0,"Rudd"
"17822","Rudd",2018,10,0,18,"2018",0,"Rudd"
"17823","Rudd",2018,25,1,18,"2018",0.0555555555555556,"Rudd"
"17824","Rudd",2019,28,1,25,"2019",0.04,"Rudd"
"17825","Rudd",2019,25,0,25,"2019",0,"Rudd"
"17826","Rudd",2019,24,0,25,"2019",0,"Rudd"
"17827","Rudd",2019,27,4,25,"2019",0.16,"Rudd"
"17828","Rudd",2019,29,0,25,"2019",0,"Rudd"
"17829","Rudd",2019,12,0,25,"2019",0,"Rudd"
"17830","Rudd",2019,22,0,25,"2019",0,"Rudd"
"17831","Rudd",2019,26,0,25,"2019",0,"Rudd"
"17832","Rudd",2019,34,0,25,"2019",0,"Rudd"
"17833","Rudd",2019,15,8,25,"2019",0.32,"Rudd"
"17834","Rudd",2019,13,0,25,"2019",0,"Rudd"
"17835","Rudd",2019,30,0,25,"2019",0,"Rudd"
"17836","Rudd",2019,35,0,25,"2019",0,"Rudd"
"17837","Rudd",2019,32,0,25,"2019",0,"Rudd"
"17838","Rudd",2019,31,0,25,"2019",0,"Rudd"
"17839","Rudd",2019,23,1,25,"2019",0.04,"Rudd"
"17840","Rudd",2019,19,0,25,"2019",0,"Rudd"
"17841","Rudd",2019,11,0,25,"2019",0,"Rudd"
"17842","Rudd",2019,20,3,25,"2019",0.12,"Rudd"
"17843","Rudd",2019,21,3,25,"2019",0.12,"Rudd"
"17844","Rudd",2019,14,1,25,"2019",0.04,"Rudd"
"17845","Rudd",2019,33,0,25,"2019",0,"Rudd"
"17846","Rudd",2019,17,3,25,"2019",0.12,"Rudd"
"17847","Rudd",2019,18,0,25,"2019",0,"Rudd"
"17848","Rudd",2019,16,1,25,"2019",0.04,"Rudd"
"17849","Rudd",2020,27,0,24,"2020",0,"Rudd"
"17850","Rudd",2020,16,0,24,"2020",0,"Rudd"
"17851","Rudd",2020,11,0,24,"2020",0,"Rudd"
"17852","Rudd",2020,31,0,24,"2020",0,"Rudd"
"17853","Rudd",2020,13,0,24,"2020",0,"Rudd"
"17854","Rudd",2020,12,0,24,"2020",0,"Rudd"
"17855","Rudd",2020,25,2,24,"2020",0.0833333333333333,"Rudd"
"17856","Rudd",2020,28,0,24,"2020",0,"Rudd"
"17857","Rudd",2020,15,7,24,"2020",0.291666666666667,"Rudd"
"17858","Rudd",2020,14,3,24,"2020",0.125,"Rudd"
"17859","Rudd",2020,18,3,24,"2020",0.125,"Rudd"
"17860","Rudd",2020,35,0,24,"2020",0,"Rudd"
"17861","Rudd",2020,29,0,24,"2020",0,"Rudd"
"17862","Rudd",2020,26,1,24,"2020",0.0416666666666667,"Rudd"
"17863","Rudd",2020,21,4,24,"2020",0.166666666666667,"Rudd"
"17864","Rudd",2020,33,0,24,"2020",0,"Rudd"
"17865","Rudd",2020,30,0,24,"2020",0,"Rudd"
"17866","Rudd",2020,19,2,24,"2020",0.0833333333333333,"Rudd"
"17867","Rudd",2020,23,0,24,"2020",0,"Rudd"
"17868","Rudd",2020,17,0,24,"2020",0,"Rudd"
"17869","Rudd",2020,34,0,24,"2020",0,"Rudd"
"17870","Rudd",2020,22,2,24,"2020",0.0833333333333333,"Rudd"
"17871","Rudd",2020,24,0,24,"2020",0,"Rudd"
"17872","Rudd",2020,20,0,24,"2020",0,"Rudd"
"17873","Rudd",2020,32,0,24,"2020",0,"Rudd"
"17874","Rudd",2021,30,0,54,"2021",0,"Rudd"
"17875","Rudd",2021,29,0,54,"2021",0,"Rudd"
"17876","Rudd",2021,25,0,54,"2021",0,"Rudd"
"17877","Rudd",2021,27,0,54,"2021",0,"Rudd"
"17878","Rudd",2021,33,0,54,"2021",0,"Rudd"
"17879","Rudd",2021,31,0,54,"2021",0,"Rudd"
"17880","Rudd",2021,24,7,54,"2021",0.12962962962963,"Rudd"
"17881","Rudd",2021,22,4,54,"2021",0.0740740740740741,"Rudd"
"17882","Rudd",2021,26,2,54,"2021",0.037037037037037,"Rudd"
"17883","Rudd",2021,23,1,54,"2021",0.0185185185185185,"Rudd"
"17884","Rudd",2021,19,2,54,"2021",0.037037037037037,"Rudd"
"17885","Rudd",2021,21,1,54,"2021",0.0185185185185185,"Rudd"
"17886","Rudd",2021,20,19,54,"2021",0.351851851851852,"Rudd"
"17887","Rudd",2021,14,1,54,"2021",0.0185185185185185,"Rudd"
"17888","Rudd",2021,13,1,54,"2021",0.0185185185185185,"Rudd"
"17889","Rudd",2021,18,0,54,"2021",0,"Rudd"
"17890","Rudd",2021,28,0,54,"2021",0,"Rudd"
"17891","Rudd",2021,35,0,54,"2021",0,"Rudd"
"17892","Rudd",2021,12,1,54,"2021",0.0185185185185185,"Rudd"
"17893","Rudd",2021,32,0,54,"2021",0,"Rudd"
"17894","Rudd",2021,17,3,54,"2021",0.0555555555555556,"Rudd"
"17895","Rudd",2021,16,5,54,"2021",0.0925925925925926,"Rudd"
"17896","Rudd",2021,34,0,54,"2021",0,"Rudd"
"17897","Rudd",2021,15,7,54,"2021",0.12962962962963,"Rudd"
"17898","Rudd",2021,11,0,54,"2021",0,"Rudd"
"17899","Rudd",2022,28,0,56,"2022",0,"Rudd"
"17900","Rudd",2022,31,0,56,"2022",0,"Rudd"
"17901","Rudd",2022,29,2,56,"2022",0.0357142857142857,"Rudd"
"17902","Rudd",2022,32,0,56,"2022",0,"Rudd"
"17903","Rudd",2022,27,0,56,"2022",0,"Rudd"
"17904","Rudd",2022,26,1,56,"2022",0.0178571428571429,"Rudd"
"17905","Rudd",2022,35,0,56,"2022",0,"Rudd"
"17906","Rudd",2022,12,1,56,"2022",0.0178571428571429,"Rudd"
"17907","Rudd",2022,30,0,56,"2022",0,"Rudd"
"17908","Rudd",2022,23,1,56,"2022",0.0178571428571429,"Rudd"
"17909","Rudd",2022,25,2,56,"2022",0.0357142857142857,"Rudd"
"17910","Rudd",2022,34,0,56,"2022",0,"Rudd"
"17911","Rudd",2022,15,6,56,"2022",0.107142857142857,"Rudd"
"17912","Rudd",2022,18,4,56,"2022",0.0714285714285714,"Rudd"
"17913","Rudd",2022,19,10,56,"2022",0.178571428571429,"Rudd"
"17914","Rudd",2022,16,0,56,"2022",0,"Rudd"
"17915","Rudd",2022,33,0,56,"2022",0,"Rudd"
"17916","Rudd",2022,24,0,56,"2022",0,"Rudd"
"17917","Rudd",2022,14,11,56,"2022",0.196428571428571,"Rudd"
"17918","Rudd",2022,21,3,56,"2022",0.0535714285714286,"Rudd"
"17919","Rudd",2022,13,0,56,"2022",0,"Rudd"
"17920","Rudd",2022,22,0,56,"2022",0,"Rudd"
"17921","Rudd",2022,20,10,56,"2022",0.178571428571429,"Rudd"
"17922","Rudd",2022,17,5,56,"2022",0.0892857142857143,"Rudd"
"17923","Sea Lamprey",1997,12,0,0,"1997",0,"Sea Lamprey"
"17924","Sea Lamprey",1997,13,0,0,"1997",0,"Sea Lamprey"
"17925","Sea Lamprey",1997,14,0,0,"1997",0,"Sea Lamprey"
"17926","Sea Lamprey",1997,15,0,0,"1997",0,"Sea Lamprey"
"17927","Sea Lamprey",1997,16,0,0,"1997",0,"Sea Lamprey"
"17928","Sea Lamprey",1997,17,0,0,"1997",0,"Sea Lamprey"
"17929","Sea Lamprey",1997,18,0,0,"1997",0,"Sea Lamprey"
"17930","Sea Lamprey",1997,19,0,0,"1997",0,"Sea Lamprey"
"17931","Sea Lamprey",1997,20,0,0,"1997",0,"Sea Lamprey"
"17932","Sea Lamprey",1997,21,0,0,"1997",0,"Sea Lamprey"
"17933","Sea Lamprey",1997,22,0,0,"1997",0,"Sea Lamprey"
"17934","Sea Lamprey",1997,23,0,0,"1997",0,"Sea Lamprey"
"17935","Sea Lamprey",1997,24,0,0,"1997",0,"Sea Lamprey"
"17936","Sea Lamprey",1997,25,0,0,"1997",0,"Sea Lamprey"
"17937","Sea Lamprey",1997,26,0,0,"1997",0,"Sea Lamprey"
"17938","Sea Lamprey",1997,27,0,0,"1997",0,"Sea Lamprey"
"17939","Sea Lamprey",1997,28,0,0,"1997",0,"Sea Lamprey"
"17940","Sea Lamprey",1997,29,0,0,"1997",0,"Sea Lamprey"
"17941","Sea Lamprey",1997,30,0,0,"1997",0,"Sea Lamprey"
"17942","Sea Lamprey",1997,31,0,0,"1997",0,"Sea Lamprey"
"17943","Sea Lamprey",1997,32,0,0,"1997",0,"Sea Lamprey"
"17944","Sea Lamprey",1997,33,0,0,"1997",0,"Sea Lamprey"
"17945","Sea Lamprey",1997,34,0,0,"1997",0,"Sea Lamprey"
"17946","Sea Lamprey",1997,35,0,0,"1997",0,"Sea Lamprey"
"17947","Sea Lamprey",1998,10,0,0,"1998",0,"Sea Lamprey"
"17948","Sea Lamprey",1998,12,0,0,"1998",0,"Sea Lamprey"
"17949","Sea Lamprey",1998,13,0,0,"1998",0,"Sea Lamprey"
"17950","Sea Lamprey",1998,14,0,0,"1998",0,"Sea Lamprey"
"17951","Sea Lamprey",1998,15,0,0,"1998",0,"Sea Lamprey"
"17952","Sea Lamprey",1998,16,0,0,"1998",0,"Sea Lamprey"
"17953","Sea Lamprey",1998,17,0,0,"1998",0,"Sea Lamprey"
"17954","Sea Lamprey",1998,18,0,0,"1998",0,"Sea Lamprey"
"17955","Sea Lamprey",1998,19,0,0,"1998",0,"Sea Lamprey"
"17956","Sea Lamprey",1998,20,0,0,"1998",0,"Sea Lamprey"
"17957","Sea Lamprey",1998,21,0,0,"1998",0,"Sea Lamprey"
"17958","Sea Lamprey",1998,22,0,0,"1998",0,"Sea Lamprey"
"17959","Sea Lamprey",1998,23,0,0,"1998",0,"Sea Lamprey"
"17960","Sea Lamprey",1998,24,0,0,"1998",0,"Sea Lamprey"
"17961","Sea Lamprey",1998,25,0,0,"1998",0,"Sea Lamprey"
"17962","Sea Lamprey",1998,26,0,0,"1998",0,"Sea Lamprey"
"17963","Sea Lamprey",1998,27,0,0,"1998",0,"Sea Lamprey"
"17964","Sea Lamprey",1998,28,0,0,"1998",0,"Sea Lamprey"
"17965","Sea Lamprey",1998,29,0,0,"1998",0,"Sea Lamprey"
"17966","Sea Lamprey",1998,30,0,0,"1998",0,"Sea Lamprey"
"17967","Sea Lamprey",1998,31,0,0,"1998",0,"Sea Lamprey"
"17968","Sea Lamprey",1998,32,0,0,"1998",0,"Sea Lamprey"
"17969","Sea Lamprey",1998,33,0,0,"1998",0,"Sea Lamprey"
"17970","Sea Lamprey",1998,34,0,0,"1998",0,"Sea Lamprey"
"17971","Sea Lamprey",1998,35,0,0,"1998",0,"Sea Lamprey"
"17972","Sea Lamprey",2000,13,0,0,"2000",0,"Sea Lamprey"
"17973","Sea Lamprey",2000,14,0,0,"2000",0,"Sea Lamprey"
"17974","Sea Lamprey",2000,15,0,0,"2000",0,"Sea Lamprey"
"17975","Sea Lamprey",2000,16,0,0,"2000",0,"Sea Lamprey"
"17976","Sea Lamprey",2000,17,0,0,"2000",0,"Sea Lamprey"
"17977","Sea Lamprey",2000,18,0,0,"2000",0,"Sea Lamprey"
"17978","Sea Lamprey",2000,19,0,0,"2000",0,"Sea Lamprey"
"17979","Sea Lamprey",2000,20,0,0,"2000",0,"Sea Lamprey"
"17980","Sea Lamprey",2000,21,0,0,"2000",0,"Sea Lamprey"
"17981","Sea Lamprey",2000,22,0,0,"2000",0,"Sea Lamprey"
"17982","Sea Lamprey",2000,23,0,0,"2000",0,"Sea Lamprey"
"17983","Sea Lamprey",2000,24,0,0,"2000",0,"Sea Lamprey"
"17984","Sea Lamprey",2000,25,0,0,"2000",0,"Sea Lamprey"
"17985","Sea Lamprey",2000,26,0,0,"2000",0,"Sea Lamprey"
"17986","Sea Lamprey",2000,27,0,0,"2000",0,"Sea Lamprey"
"17987","Sea Lamprey",2000,28,0,0,"2000",0,"Sea Lamprey"
"17988","Sea Lamprey",2000,29,0,0,"2000",0,"Sea Lamprey"
"17989","Sea Lamprey",2000,30,0,0,"2000",0,"Sea Lamprey"
"17990","Sea Lamprey",2000,31,0,0,"2000",0,"Sea Lamprey"
"17991","Sea Lamprey",2000,32,0,0,"2000",0,"Sea Lamprey"
"17992","Sea Lamprey",2000,33,0,0,"2000",0,"Sea Lamprey"
"17993","Sea Lamprey",2000,34,0,0,"2000",0,"Sea Lamprey"
"17994","Sea Lamprey",2000,35,0,0,"2000",0,"Sea Lamprey"
"17995","Sea Lamprey",2000,9,0,0,"2000",0,"Sea Lamprey"
"17996","Sea Lamprey",2000,10,0,0,"2000",0,"Sea Lamprey"
"17997","Sea Lamprey",2000,11,0,0,"2000",0,"Sea Lamprey"
"17998","Sea Lamprey",2000,12,0,0,"2000",0,"Sea Lamprey"
"17999","Sea Lamprey",2001,29,0,0,"2001",0,"Sea Lamprey"
"18000","Sea Lamprey",2001,30,0,0,"2001",0,"Sea Lamprey"
"18001","Sea Lamprey",2001,31,0,0,"2001",0,"Sea Lamprey"
"18002","Sea Lamprey",2001,11,0,0,"2001",0,"Sea Lamprey"
"18003","Sea Lamprey",2001,12,0,0,"2001",0,"Sea Lamprey"
"18004","Sea Lamprey",2001,13,0,0,"2001",0,"Sea Lamprey"
"18005","Sea Lamprey",2001,14,0,0,"2001",0,"Sea Lamprey"
"18006","Sea Lamprey",2001,15,0,0,"2001",0,"Sea Lamprey"
"18007","Sea Lamprey",2001,16,0,0,"2001",0,"Sea Lamprey"
"18008","Sea Lamprey",2001,17,0,0,"2001",0,"Sea Lamprey"
"18009","Sea Lamprey",2001,18,0,0,"2001",0,"Sea Lamprey"
"18010","Sea Lamprey",2001,19,0,0,"2001",0,"Sea Lamprey"
"18011","Sea Lamprey",2001,20,0,0,"2001",0,"Sea Lamprey"
"18012","Sea Lamprey",2001,21,0,0,"2001",0,"Sea Lamprey"
"18013","Sea Lamprey",2001,22,0,0,"2001",0,"Sea Lamprey"
"18014","Sea Lamprey",2001,23,0,0,"2001",0,"Sea Lamprey"
"18015","Sea Lamprey",2001,24,0,0,"2001",0,"Sea Lamprey"
"18016","Sea Lamprey",2001,25,0,0,"2001",0,"Sea Lamprey"
"18017","Sea Lamprey",2001,26,0,0,"2001",0,"Sea Lamprey"
"18018","Sea Lamprey",2001,27,0,0,"2001",0,"Sea Lamprey"
"18019","Sea Lamprey",2001,28,0,0,"2001",0,"Sea Lamprey"
"18020","Sea Lamprey",2001,32,0,0,"2001",0,"Sea Lamprey"
"18021","Sea Lamprey",2001,33,0,0,"2001",0,"Sea Lamprey"
"18022","Sea Lamprey",2001,34,0,0,"2001",0,"Sea Lamprey"
"18023","Sea Lamprey",2001,35,0,0,"2001",0,"Sea Lamprey"
"18024","Sea Lamprey",2002,30,0,0,"2002",0,"Sea Lamprey"
"18025","Sea Lamprey",2002,31,0,0,"2002",0,"Sea Lamprey"
"18026","Sea Lamprey",2002,32,0,0,"2002",0,"Sea Lamprey"
"18027","Sea Lamprey",2002,33,0,0,"2002",0,"Sea Lamprey"
"18028","Sea Lamprey",2002,34,0,0,"2002",0,"Sea Lamprey"
"18029","Sea Lamprey",2002,10,0,0,"2002",0,"Sea Lamprey"
"18030","Sea Lamprey",2002,11,0,0,"2002",0,"Sea Lamprey"
"18031","Sea Lamprey",2002,12,0,0,"2002",0,"Sea Lamprey"
"18032","Sea Lamprey",2002,13,0,0,"2002",0,"Sea Lamprey"
"18033","Sea Lamprey",2002,14,0,0,"2002",0,"Sea Lamprey"
"18034","Sea Lamprey",2002,15,0,0,"2002",0,"Sea Lamprey"
"18035","Sea Lamprey",2002,16,0,0,"2002",0,"Sea Lamprey"
"18036","Sea Lamprey",2002,17,0,0,"2002",0,"Sea Lamprey"
"18037","Sea Lamprey",2002,18,0,0,"2002",0,"Sea Lamprey"
"18038","Sea Lamprey",2002,19,0,0,"2002",0,"Sea Lamprey"
"18039","Sea Lamprey",2002,20,0,0,"2002",0,"Sea Lamprey"
"18040","Sea Lamprey",2002,21,0,0,"2002",0,"Sea Lamprey"
"18041","Sea Lamprey",2002,22,0,0,"2002",0,"Sea Lamprey"
"18042","Sea Lamprey",2002,23,0,0,"2002",0,"Sea Lamprey"
"18043","Sea Lamprey",2002,24,0,0,"2002",0,"Sea Lamprey"
"18044","Sea Lamprey",2002,25,0,0,"2002",0,"Sea Lamprey"
"18045","Sea Lamprey",2002,26,0,0,"2002",0,"Sea Lamprey"
"18046","Sea Lamprey",2002,27,0,0,"2002",0,"Sea Lamprey"
"18047","Sea Lamprey",2002,28,0,0,"2002",0,"Sea Lamprey"
"18048","Sea Lamprey",2002,29,0,0,"2002",0,"Sea Lamprey"
"18049","Sea Lamprey",2002,35,0,0,"2002",0,"Sea Lamprey"
"18050","Sea Lamprey",2003,12,0,0,"2003",0,"Sea Lamprey"
"18051","Sea Lamprey",2003,13,0,0,"2003",0,"Sea Lamprey"
"18052","Sea Lamprey",2003,14,0,0,"2003",0,"Sea Lamprey"
"18053","Sea Lamprey",2003,15,0,0,"2003",0,"Sea Lamprey"
"18054","Sea Lamprey",2003,16,0,0,"2003",0,"Sea Lamprey"
"18055","Sea Lamprey",2003,17,0,0,"2003",0,"Sea Lamprey"
"18056","Sea Lamprey",2003,18,0,0,"2003",0,"Sea Lamprey"
"18057","Sea Lamprey",2003,19,0,0,"2003",0,"Sea Lamprey"
"18058","Sea Lamprey",2003,20,0,0,"2003",0,"Sea Lamprey"
"18059","Sea Lamprey",2003,21,0,0,"2003",0,"Sea Lamprey"
"18060","Sea Lamprey",2003,22,0,0,"2003",0,"Sea Lamprey"
"18061","Sea Lamprey",2003,23,0,0,"2003",0,"Sea Lamprey"
"18062","Sea Lamprey",2003,24,0,0,"2003",0,"Sea Lamprey"
"18063","Sea Lamprey",2003,25,0,0,"2003",0,"Sea Lamprey"
"18064","Sea Lamprey",2003,26,0,0,"2003",0,"Sea Lamprey"
"18065","Sea Lamprey",2003,27,0,0,"2003",0,"Sea Lamprey"
"18066","Sea Lamprey",2003,28,0,0,"2003",0,"Sea Lamprey"
"18067","Sea Lamprey",2003,29,0,0,"2003",0,"Sea Lamprey"
"18068","Sea Lamprey",2003,30,0,0,"2003",0,"Sea Lamprey"
"18069","Sea Lamprey",2003,31,0,0,"2003",0,"Sea Lamprey"
"18070","Sea Lamprey",2003,32,0,0,"2003",0,"Sea Lamprey"
"18071","Sea Lamprey",2003,33,0,0,"2003",0,"Sea Lamprey"
"18072","Sea Lamprey",2003,34,0,0,"2003",0,"Sea Lamprey"
"18073","Sea Lamprey",2003,35,0,0,"2003",0,"Sea Lamprey"
"18074","Sea Lamprey",2004,34,0,0,"2004",0,"Sea Lamprey"
"18075","Sea Lamprey",2004,35,0,0,"2004",0,"Sea Lamprey"
"18076","Sea Lamprey",2004,22,0,0,"2004",0,"Sea Lamprey"
"18077","Sea Lamprey",2004,23,0,0,"2004",0,"Sea Lamprey"
"18078","Sea Lamprey",2004,24,0,0,"2004",0,"Sea Lamprey"
"18079","Sea Lamprey",2004,25,0,0,"2004",0,"Sea Lamprey"
"18080","Sea Lamprey",2004,26,0,0,"2004",0,"Sea Lamprey"
"18081","Sea Lamprey",2004,27,0,0,"2004",0,"Sea Lamprey"
"18082","Sea Lamprey",2004,28,0,0,"2004",0,"Sea Lamprey"
"18083","Sea Lamprey",2004,29,0,0,"2004",0,"Sea Lamprey"
"18084","Sea Lamprey",2004,31,0,0,"2004",0,"Sea Lamprey"
"18085","Sea Lamprey",2004,32,0,0,"2004",0,"Sea Lamprey"
"18086","Sea Lamprey",2004,33,0,0,"2004",0,"Sea Lamprey"
"18087","Sea Lamprey",2004,12,0,0,"2004",0,"Sea Lamprey"
"18088","Sea Lamprey",2004,13,0,0,"2004",0,"Sea Lamprey"
"18089","Sea Lamprey",2004,14,0,0,"2004",0,"Sea Lamprey"
"18090","Sea Lamprey",2004,15,0,0,"2004",0,"Sea Lamprey"
"18091","Sea Lamprey",2004,16,0,0,"2004",0,"Sea Lamprey"
"18092","Sea Lamprey",2004,17,0,0,"2004",0,"Sea Lamprey"
"18093","Sea Lamprey",2004,18,0,0,"2004",0,"Sea Lamprey"
"18094","Sea Lamprey",2004,19,0,0,"2004",0,"Sea Lamprey"
"18095","Sea Lamprey",2004,20,0,0,"2004",0,"Sea Lamprey"
"18096","Sea Lamprey",2004,21,0,0,"2004",0,"Sea Lamprey"
"18097","Sea Lamprey",2004,30,0,0,"2004",0,"Sea Lamprey"
"18098","Sea Lamprey",2005,12,0,0,"2005",0,"Sea Lamprey"
"18099","Sea Lamprey",2005,13,0,0,"2005",0,"Sea Lamprey"
"18100","Sea Lamprey",2005,14,0,0,"2005",0,"Sea Lamprey"
"18101","Sea Lamprey",2005,15,0,0,"2005",0,"Sea Lamprey"
"18102","Sea Lamprey",2005,16,0,0,"2005",0,"Sea Lamprey"
"18103","Sea Lamprey",2005,17,0,0,"2005",0,"Sea Lamprey"
"18104","Sea Lamprey",2005,18,0,0,"2005",0,"Sea Lamprey"
"18105","Sea Lamprey",2005,23,0,0,"2005",0,"Sea Lamprey"
"18106","Sea Lamprey",2005,24,0,0,"2005",0,"Sea Lamprey"
"18107","Sea Lamprey",2005,25,0,0,"2005",0,"Sea Lamprey"
"18108","Sea Lamprey",2005,26,0,0,"2005",0,"Sea Lamprey"
"18109","Sea Lamprey",2005,27,0,0,"2005",0,"Sea Lamprey"
"18110","Sea Lamprey",2005,28,0,0,"2005",0,"Sea Lamprey"
"18111","Sea Lamprey",2005,29,0,0,"2005",0,"Sea Lamprey"
"18112","Sea Lamprey",2005,30,0,0,"2005",0,"Sea Lamprey"
"18113","Sea Lamprey",2005,31,0,0,"2005",0,"Sea Lamprey"
"18114","Sea Lamprey",2005,32,0,0,"2005",0,"Sea Lamprey"
"18115","Sea Lamprey",2005,33,0,0,"2005",0,"Sea Lamprey"
"18116","Sea Lamprey",2005,34,0,0,"2005",0,"Sea Lamprey"
"18117","Sea Lamprey",2005,35,0,0,"2005",0,"Sea Lamprey"
"18118","Sea Lamprey",2005,19,0,0,"2005",0,"Sea Lamprey"
"18119","Sea Lamprey",2005,20,0,0,"2005",0,"Sea Lamprey"
"18120","Sea Lamprey",2005,21,0,0,"2005",0,"Sea Lamprey"
"18121","Sea Lamprey",2005,22,0,0,"2005",0,"Sea Lamprey"
"18122","Sea Lamprey",2006,25,0,0,"2006",0,"Sea Lamprey"
"18123","Sea Lamprey",2006,26,0,0,"2006",0,"Sea Lamprey"
"18124","Sea Lamprey",2006,27,0,0,"2006",0,"Sea Lamprey"
"18125","Sea Lamprey",2006,28,0,0,"2006",0,"Sea Lamprey"
"18126","Sea Lamprey",2006,29,0,0,"2006",0,"Sea Lamprey"
"18127","Sea Lamprey",2006,30,0,0,"2006",0,"Sea Lamprey"
"18128","Sea Lamprey",2006,31,0,0,"2006",0,"Sea Lamprey"
"18129","Sea Lamprey",2006,32,0,0,"2006",0,"Sea Lamprey"
"18130","Sea Lamprey",2006,33,0,0,"2006",0,"Sea Lamprey"
"18131","Sea Lamprey",2006,34,0,0,"2006",0,"Sea Lamprey"
"18132","Sea Lamprey",2006,35,0,0,"2006",0,"Sea Lamprey"
"18133","Sea Lamprey",2006,11,0,0,"2006",0,"Sea Lamprey"
"18134","Sea Lamprey",2006,12,0,0,"2006",0,"Sea Lamprey"
"18135","Sea Lamprey",2006,13,0,0,"2006",0,"Sea Lamprey"
"18136","Sea Lamprey",2006,14,0,0,"2006",0,"Sea Lamprey"
"18137","Sea Lamprey",2006,15,0,0,"2006",0,"Sea Lamprey"
"18138","Sea Lamprey",2006,16,0,0,"2006",0,"Sea Lamprey"
"18139","Sea Lamprey",2006,17,0,0,"2006",0,"Sea Lamprey"
"18140","Sea Lamprey",2006,18,0,0,"2006",0,"Sea Lamprey"
"18141","Sea Lamprey",2006,19,0,0,"2006",0,"Sea Lamprey"
"18142","Sea Lamprey",2006,20,0,0,"2006",0,"Sea Lamprey"
"18143","Sea Lamprey",2006,21,0,0,"2006",0,"Sea Lamprey"
"18144","Sea Lamprey",2006,22,0,0,"2006",0,"Sea Lamprey"
"18145","Sea Lamprey",2006,23,0,0,"2006",0,"Sea Lamprey"
"18146","Sea Lamprey",2006,24,0,0,"2006",0,"Sea Lamprey"
"18147","Sea Lamprey",2007,28,0,0,"2007",0,"Sea Lamprey"
"18148","Sea Lamprey",2007,29,0,0,"2007",0,"Sea Lamprey"
"18149","Sea Lamprey",2007,30,0,0,"2007",0,"Sea Lamprey"
"18150","Sea Lamprey",2007,31,0,0,"2007",0,"Sea Lamprey"
"18151","Sea Lamprey",2007,32,0,0,"2007",0,"Sea Lamprey"
"18152","Sea Lamprey",2007,33,0,0,"2007",0,"Sea Lamprey"
"18153","Sea Lamprey",2007,34,0,0,"2007",0,"Sea Lamprey"
"18154","Sea Lamprey",2007,35,0,0,"2007",0,"Sea Lamprey"
"18155","Sea Lamprey",2007,12,0,0,"2007",0,"Sea Lamprey"
"18156","Sea Lamprey",2007,23,0,0,"2007",0,"Sea Lamprey"
"18157","Sea Lamprey",2007,24,0,0,"2007",0,"Sea Lamprey"
